min-dop,var-dop,min-n.valid-sat,min-ps,min-snr,var-valid-sat,var-snr,var-ps,max-n.valid-sat-changed,av-valid-sat,av-ps,av-dop,max-snr,max-cp,max-n.valid-sat,snr-av,min-hight,maxAmplitude,class
91.8058,1.8493e+07,6,5,-759061,6,6,49.6349,0,55.1051,-37.6512,6,1.84782e+07,37.2822,45.7876,210.165,114162,28.2506,0,spoofed
91.8058,1.99322e+07,6,6,2.70502e+06,6,6,49.6349,0,55.1051,-37.6512,6,1.99088e+07,37.2822,45.7876,210.165,179422,28.2506,0,spoofed
91.59,1.79025e+07,6,0,453011,6,6,49.6349,0,53.8127,-37.6512,6,1.78985e+07,37.2822,45.791,213.553,31387.5,28.2571,0,spoofed
91.59,1.87665e+07,6,1,-315337,6,6,49.6349,0,53.8127,-37.6512,6,1.87607e+07,37.2822,45.791,213.553,45285.7,28.2571,0,spoofed
91.59,1.97153e+07,6,2,537909,6,6,49.6349,0,53.8127,-37.6512,6,1.97106e+07,37.2822,45.791,213.553,37094.3,28.2571,0,spoofed
91.59,2.0448e+07,6,3,-768661,6,6,49.6349,0,53.8127,-37.6512,6,2.04326e+07,37.2822,45.791,213.553,118585,28.2571,0,spoofed
91.59,1.84929e+07,6,5,-759061,6,6,49.6349,0,53.8127,-37.6512,6,1.8478e+07,37.2822,45.791,213.553,115133,28.2571,0,spoofed
91.59,1.99323e+07,6,6,2.71395e+06,6,6,49.6349,0,53.8127,-37.6512,6,1.99088e+07,37.2822,45.791,213.553,180967,28.2571,0,spoofed
91.4055,1.79026e+07,6,0,454667,6,6,49.6349,0,53.8127,-37.6512,6,1.78985e+07,37.2822,45.7917,216.019,31667.2,28.2573,0,spoofed
91.4055,1.87665e+07,6,1,-315337,6,6,49.6349,0,53.8127,-37.6512,6,1.87607e+07,37.2822,45.7917,216.019,45659.9,28.2573,0,spoofed
91.4055,1.97153e+07,6,2,539847,6,6,49.6349,0,53.8127,-37.6512,6,1.97106e+07,37.2822,45.7917,216.019,37422.8,28.2573,0,spoofed
91.4055,2.04479e+07,6,3,-768661,6,6,49.6349,0,53.8127,-37.6512,6,2.04325e+07,37.2822,45.7917,216.019,119595,28.2573,0,spoofed
91.4055,1.84928e+07,6,5,-759061,6,6,49.6349,0,53.8127,-37.6512,6,1.84778e+07,37.2822,45.7917,216.019,116106,28.2573,0,spoofed
91.4055,1.99324e+07,6,6,2.72287e+06,6,6,49.6349,0,53.8127,-37.6512,6,1.99088e+07,37.2822,45.7917,216.019,182517,28.2573,0,spoofed
91.1972,1.79026e+07,6,0,456326,6,6,49.6349,0,53.8127,-37.6512,6,1.78985e+07,37.2822,45.7907,219.16,31948,28.2579,0,spoofed
91.1972,1.87665e+07,6,1,-315337,6,6,49.6349,0,53.8127,-37.6512,6,1.87606e+07,37.2822,45.7907,219.16,46035.5,28.2579,0,spoofed
91.1972,1.97153e+07,6,2,541786,6,6,49.6349,0,53.8127,-37.6512,6,1.97106e+07,37.2822,45.7907,219.16,37752.2,28.2579,0,spoofed
91.1972,2.04479e+07,6,3,-768661,6,6,49.6349,0,53.8127,-37.6512,6,2.04323e+07,37.2822,45.7907,219.16,120608,28.2579,0,spoofed
91.1972,1.84927e+07,6,5,-759061,6,6,49.6349,0,53.8127,-37.6512,6,1.84777e+07,37.2822,45.7907,219.16,117082,28.2579,0,spoofed
91.1972,1.99326e+07,6,6,2.7318e+06,6,6,49.6349,0,53.8127,-37.6512,6,1.99088e+07,37.2822,45.7907,219.16,184071,28.2579,0,spoofed
90.9949,1.79026e+07,6,0,457986,6,6,49.6349,0,53.8127,-37.6512,6,1.78985e+07,37.2822,45.7958,222.117,32230.1,28.2726,0,spoofed
90.9949,1.87664e+07,6,1,-315337,6,6,49.6349,0,53.8127,-37.6512,6,1.87606e+07,37.2822,45.7958,222.117,46411.4,28.2726,0,spoofed
90.9949,1.97154e+07,6,2,543727,6,6,49.6349,0,53.8127,-37.6512,6,1.97106e+07,37.2822,45.7958,222.117,38083.4,28.2726,0,spoofed
90.9949,2.04478e+07,6,3,-768661,6,6,49.6349,0,53.8127,-37.6512,6,2.04321e+07,37.2822,45.7958,222.117,121623,28.2726,0,spoofed
90.9949,1.84926e+07,6,5,-759061,6,6,49.6349,0,53.8127,-37.6512,6,1.84775e+07,37.2822,45.7958,222.117,118060,28.2726,0,spoofed
90.9949,1.99327e+07,6,6,2.74073e+06,6,6,49.6349,0,53.8127,-37.6512,6,1.99088e+07,37.2822,45.7958,222.117,185630,28.2726,0,spoofed
90.7726,1.79026e+07,6,0,459648,6,6,49.6349,0,50.986,-37.6512,6,1.78985e+07,37.2822,45.7973,225.672,32513.2,28.2738,0,spoofed
90.7726,1.87664e+07,6,1,-315337,6,6,49.6349,0,50.986,-37.6512,6,1.87605e+07,37.2822,45.7973,225.672,46788,28.2738,0,spoofed
90.7726,1.97154e+07,6,2,545670,6,6,49.6349,0,50.986,-37.6512,6,1.97106e+07,37.2822,45.7973,225.672,38414.9,28.2738,0,spoofed
90.7726,2.04477e+07,6,3,-768661,6,6,49.6349,0,50.986,-37.6512,6,2.0432e+07,37.2822,45.7973,225.672,122642,28.2738,0,spoofed
90.7726,1.84925e+07,6,5,-759061,6,6,49.6349,0,50.986,-37.6512,6,1.84773e+07,37.2822,45.7973,225.672,119041,28.2738,0,spoofed
90.7726,1.99328e+07,6,6,2.74966e+06,6,6,49.6349,0,50.986,-37.6512,6,1.99088e+07,37.2822,45.7973,225.672,187193,28.2738,0,spoofed
90.5707,1.79027e+07,6,0,461311,6,6,49.6349,0,50.986,-37.6512,6,1.78985e+07,37.2822,45.8017,228.597,32797.1,28.2851,0,spoofed
90.5707,1.87664e+07,6,1,-315337,6,6,49.6349,0,50.986,-37.6512,6,1.87604e+07,37.2822,45.8017,228.597,47165.6,28.2851,0,spoofed
90.5707,1.97154e+07,6,2,547615,6,6,49.6349,0,50.986,-37.6512,6,1.97106e+07,37.2822,45.8017,228.597,38748.7,28.2851,0,spoofed
90.5707,2.04476e+07,6,3,-768661,6,6,49.6349,0,50.986,-37.6512,6,2.04318e+07,37.2822,45.8017,228.597,123663,28.2851,0,spoofed
90.5707,1.84925e+07,6,5,-759061,6,6,49.6349,0,50.986,-37.6512,6,1.84772e+07,37.2822,45.8017,228.597,120025,28.2851,0,spoofed
90.5707,1.9933e+07,6,6,2.75859e+06,6,6,49.6349,0,50.986,-37.6512,6,1.99088e+07,37.2822,45.8017,228.597,188761,28.2851,0,spoofed
90.3657,1.79027e+07,6,0,462976,6,6,49.6349,0,50.986,-37.6512,6,1.78985e+07,37.2822,45.7963,231.604,33081.8,28.3021,0,spoofed
90.3657,1.87663e+07,6,1,-315337,6,6,49.6349,0,50.986,-37.6512,6,1.87604e+07,37.2822,45.7963,231.604,47543.7,28.3021,0,spoofed
90.3657,1.97155e+07,6,2,549561,6,6,49.6349,0,50.986,-37.6512,6,1.97106e+07,37.2822,45.7963,231.604,39082.5,28.3021,0,spoofed
90.3657,2.04475e+07,6,3,-768661,6,6,49.6349,0,50.986,-37.6512,6,2.04316e+07,37.2822,45.7963,231.604,124686,28.3021,0,spoofed
90.3657,1.84924e+07,6,5,-759061,6,6,49.6349,0,50.986,-37.6512,6,1.8477e+07,37.2822,45.7963,231.604,121011,28.3021,0,spoofed
90.3657,1.99331e+07,6,6,2.76752e+06,6,6,49.6349,0,50.986,-37.6512,6,1.99088e+07,37.2822,45.7963,231.604,190333,28.3021,0,spoofed
90.1873,1.79027e+07,6,0,464643,6,6,49.6349,0,50.986,-37.6512,6,1.78985e+07,37.2822,45.7966,233.881,33367.3,28.3022,0,spoofed
90.1873,1.87663e+07,6,1,-315337,6,6,49.6349,0,50.986,-37.6512,6,1.87603e+07,37.2822,45.7966,233.881,47922.6,28.3022,0,spoofed
90.1873,1.97155e+07,6,2,551509,6,6,49.6349,0,50.986,-37.6512,6,1.97106e+07,37.2822,45.7966,233.881,39417.7,28.3022,0,spoofed
90.1873,2.04474e+07,6,3,-768661,6,6,49.6349,0,50.986,-37.6512,6,2.04314e+07,37.2822,45.7966,233.881,125713,28.3022,0,spoofed
90.1873,1.84923e+07,6,5,-759061,6,6,49.6349,0,50.986,-37.6512,6,1.84768e+07,37.2822,45.7966,233.881,122000,28.3022,0,spoofed
90.1873,1.99332e+07,6,6,2.77646e+06,6,6,49.6349,0,50.986,-37.6512,6,1.99088e+07,37.2822,45.7966,233.881,191910,28.3022,0,spoofed
89.9632,1.79027e+07,6,0,466312,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.7925,237.468,33653.9,28.3124,0,spoofed
89.9632,1.87663e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87602e+07,37.2822,45.7925,237.468,48302.3,28.3124,0,spoofed
89.9632,1.97155e+07,6,2,553459,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.7925,237.468,39754.3,28.3124,0,spoofed
89.9632,2.04473e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04313e+07,37.2822,45.7925,237.468,126742,28.3124,0,spoofed
89.9632,1.84922e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84767e+07,37.2822,45.7925,237.468,122991,28.3124,0,spoofed
89.9632,1.99334e+07,6,6,2.78539e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.7925,237.468,193491,28.3124,0,spoofed
89.7781,1.79028e+07,6,0,467983,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.792,239.912,33942.1,28.3126,0,spoofed
89.7781,1.87662e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87602e+07,37.2822,45.792,239.912,48682.7,28.3126,0,spoofed
89.7781,1.97155e+07,6,2,555411,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.792,239.912,40092,28.3126,0,spoofed
89.7781,2.04472e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04311e+07,37.2822,45.792,239.912,127773,28.3126,0,spoofed
89.7781,1.84921e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84765e+07,37.2822,45.792,239.912,123984,28.3126,0,spoofed
89.7781,1.99335e+07,6,6,2.79433e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.792,239.912,195076,28.3126,0,spoofed
89.5707,1.79028e+07,6,0,469655,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.7956,242.978,34230.7,28.3206,0,spoofed
89.5707,1.87662e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87601e+07,37.2822,45.7956,242.978,49063.9,28.3206,0,spoofed
89.5707,1.97156e+07,6,2,557365,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.7956,242.978,40430.9,28.3206,0,spoofed
89.5707,2.04472e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04309e+07,37.2822,45.7956,242.978,128808,28.3206,0,spoofed
89.5707,1.8492e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84763e+07,37.2822,45.7956,242.978,124981,28.3206,0,spoofed
89.5707,1.99336e+07,6,6,2.80326e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.7956,242.978,196666,28.3206,0,spoofed
89.3729,1.79028e+07,6,0,471330,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.8052,245.76,34520.5,28.3774,0,spoofed
89.3729,1.87662e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87601e+07,37.2822,45.8052,245.76,49445.9,28.3774,0,spoofed
89.3729,1.97156e+07,6,2,559320,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.8052,245.76,40770.8,28.3774,0,spoofed
89.3729,2.04471e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04307e+07,37.2822,45.8052,245.76,129845,28.3774,0,spoofed
89.3729,1.8492e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84762e+07,37.2822,45.8052,245.76,125980,28.3774,0,spoofed
89.3729,1.99338e+07,6,6,2.8122e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.8052,245.76,198260,28.3774,0,spoofed
89.1663,1.79028e+07,6,0,473006,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.8113,248.797,34811.6,28.4004,0,spoofed
89.1663,1.87661e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.876e+07,37.2822,45.8113,248.797,49828.6,28.4004,0,spoofed
89.1663,1.97156e+07,6,2,561278,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.8113,248.797,41111.9,28.4004,0,spoofed
89.1663,2.0447e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04306e+07,37.2822,45.8113,248.797,130885,28.4004,0,spoofed
89.1663,1.84919e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.8476e+07,37.2822,45.8113,248.797,126981,28.4004,0,spoofed
89.1663,1.99339e+07,6,6,2.82114e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.8113,248.797,199859,28.4004,0,spoofed
88.9709,1.79029e+07,6,0,474684,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.8075,251.509,35103.7,28.4094,0,spoofed
88.9709,1.87661e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87599e+07,37.2822,45.8075,251.509,50212.1,28.4094,0,spoofed
88.9709,1.97157e+07,6,2,563237,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.8075,251.509,41454.3,28.4094,0,spoofed
88.9709,2.04469e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04304e+07,37.2822,45.8075,251.509,131927,28.4094,0,spoofed
88.9709,1.84918e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84758e+07,37.2822,45.8075,251.509,127984,28.4094,0,spoofed
88.9709,1.9934e+07,6,6,2.83008e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.8075,251.509,201462,28.4094,0,spoofed
88.7764,1.79029e+07,6,0,476364,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.7992,254.195,35396.9,28.4529,0,spoofed
88.7764,1.87661e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87599e+07,37.2822,45.7992,254.195,50596.5,28.4529,0,spoofed
88.7764,1.97157e+07,6,2,565199,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.7992,254.195,41798.6,28.4529,0,spoofed
88.7764,2.04468e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04302e+07,37.2822,45.7992,254.195,132972,28.4529,0,spoofed
88.7764,1.84917e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84757e+07,37.2822,45.7992,254.195,128990,28.4529,0,spoofed
88.7764,1.99342e+07,6,6,2.83902e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.7992,254.195,203070,28.4529,0,spoofed
88.6048,1.79029e+07,6,0,478045,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.7941,256.287,35690.7,28.47,0,spoofed
88.6048,1.8766e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87598e+07,37.2822,45.7941,256.287,50981.5,28.47,0,spoofed
88.6048,1.97157e+07,6,2,567161,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.7941,256.287,42143.1,28.47,0,spoofed
88.6048,2.04467e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.043e+07,37.2822,45.7941,256.287,134020,28.47,0,spoofed
88.6048,1.84916e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84755e+07,37.2822,45.7941,256.287,129998,28.47,0,spoofed
88.6048,1.99343e+07,6,6,2.84796e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.7941,256.287,204681,28.47,0,spoofed
88.4002,1.79029e+07,6,0,479729,6,6,49.6349,0,48.9605,-37.6512,6,1.78985e+07,37.2822,45.79,259.264,35986.1,28.4808,0,spoofed
88.4002,1.8766e+07,6,1,-315337,6,6,49.6349,0,48.9605,-37.6512,6,1.87597e+07,37.2822,45.79,259.264,51367.6,28.4808,0,spoofed
88.4002,1.97157e+07,6,2,569126,6,6,49.6349,0,48.9605,-37.6512,6,1.97106e+07,37.2822,45.79,259.264,42489.2,28.4808,0,spoofed
88.4002,2.04466e+07,6,3,-768661,6,6,49.6349,0,48.9605,-37.6512,6,2.04299e+07,37.2822,45.79,259.264,135071,28.4808,0,spoofed
88.4002,1.84915e+07,6,5,-759061,6,6,49.6349,0,48.9605,-37.6512,6,1.84753e+07,37.2822,45.79,259.264,131009,28.4808,0,spoofed
88.4002,1.99344e+07,6,6,2.85691e+06,6,6,49.6349,0,48.9605,-37.6512,6,1.99088e+07,37.2822,45.79,259.264,206298,28.4808,0,spoofed
88.1868,1.7903e+07,6,0,481413,6,6,49.6349,0,47.2008,-37.6512,6,1.78985e+07,37.2822,45.7859,262.5,36282.4,28.4915,0,spoofed
88.1868,1.8766e+07,6,1,-315337,6,6,49.6349,0,47.2008,-37.6512,6,1.87597e+07,37.2822,45.7859,262.5,51754.3,28.4915,0,spoofed
88.1868,1.97158e+07,6,2,571092,6,6,49.6349,0,47.2008,-37.6512,6,1.97106e+07,37.2822,45.7859,262.5,42836.4,28.4915,0,spoofed
88.1868,2.04465e+07,6,3,-768661,6,6,49.6349,0,47.2008,-37.6512,6,2.04297e+07,37.2822,45.7859,262.5,136124,28.4915,0,spoofed
88.1868,1.84914e+07,6,5,-759061,6,6,49.6349,0,47.2008,-37.6512,6,1.84752e+07,37.2822,45.7859,262.5,132022,28.4915,0,spoofed
88.1868,1.99346e+07,6,6,2.86585e+06,6,6,49.6349,0,47.2008,-37.6512,6,1.99088e+07,37.2822,45.7859,262.5,207919,28.4915,0,spoofed
87.9829,1.7903e+07,6,0,483100,6,6,49.6349,0,47.2008,-37.6512,6,1.78985e+07,37.2822,45.7921,265.449,36579.6,28.5166,0,spoofed
87.9829,1.87659e+07,6,1,-315337,6,6,49.6349,0,47.2008,-37.6512,6,1.87596e+07,37.2822,45.7921,265.449,52141.5,28.5166,0,spoofed
87.9829,1.97158e+07,6,2,573060,6,6,49.6349,0,47.2008,-37.6512,6,1.97106e+07,37.2822,45.7921,265.449,43184.5,28.5166,0,spoofed
87.9829,2.04464e+07,6,3,-768661,6,6,49.6349,0,47.2008,-37.6512,6,2.04295e+07,37.2822,45.7921,265.449,137179,28.5166,0,spoofed
87.9829,1.84914e+07,6,5,-759061,6,6,49.6349,0,47.2008,-37.6512,6,1.8475e+07,37.2822,45.7921,265.449,133038,28.5166,0,spoofed
87.9829,1.99347e+07,6,6,2.8748e+06,6,6,49.6349,0,47.2008,-37.6512,6,1.99088e+07,37.2822,45.7921,265.449,209544,28.5166,0,spoofed
87.7837,1.7903e+07,6,0,484789,6,6,49.6349,0,47.2008,-37.6512,6,1.78985e+07,37.2822,45.7845,268.26,36877.6,28.5545,0,spoofed
87.7837,1.87659e+07,6,1,-315337,6,6,49.6349,0,47.2008,-37.6512,6,1.87596e+07,37.2822,45.7845,268.26,52529.3,28.5545,0,spoofed
87.7837,1.97158e+07,6,2,575031,6,6,49.6349,0,47.2008,-37.6512,6,1.97106e+07,37.2822,45.7845,268.26,43533.4,28.5545,0,spoofed
87.7837,2.04464e+07,6,3,-768661,6,6,49.6349,0,47.2008,-37.6512,6,2.04293e+07,37.2822,45.7845,268.26,138237,28.5545,0,spoofed
87.7837,1.84913e+07,6,5,-759061,6,6,49.6349,0,47.2008,-37.6512,6,1.84748e+07,37.2822,45.7845,268.26,134056,28.5545,0,spoofed
87.7837,1.99349e+07,6,6,2.88375e+06,6,6,49.6349,0,47.2008,-37.6512,6,1.99088e+07,37.2822,45.7845,268.26,211173,28.5545,0,spoofed
87.577,1.7903e+07,6,0,486479,6,6,49.6349,0,47.2008,-37.6512,6,1.78985e+07,37.2822,45.7872,271.287,37176.6,28.5594,0,spoofed
87.577,1.87659e+07,6,1,-315337,6,6,49.6349,0,47.2008,-37.6512,6,1.87595e+07,37.2822,45.7872,271.287,52918.2,28.5594,0,spoofed
87.577,1.97159e+07,6,2,577003,6,6,49.6349,0,47.2008,-37.6512,6,1.97106e+07,37.2822,45.7872,271.287,43883.7,28.5594,0,spoofed
87.577,2.04463e+07,6,3,-768661,6,6,49.6349,0,47.2008,-37.6512,6,2.04292e+07,37.2822,45.7872,271.287,139298,28.5594,0,spoofed
87.577,1.84912e+07,6,5,-759061,6,6,49.6349,0,47.2008,-37.6512,6,1.84747e+07,37.2822,45.7872,271.287,135076,28.5594,0,spoofed
87.577,1.9935e+07,6,6,2.89269e+06,6,6,49.6349,0,47.2008,-37.6512,6,1.99088e+07,37.2822,45.7872,271.287,212807,28.5594,0,spoofed
87.333,1.7903e+07,6,0,488172,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.7843,275.49,37477.1,28.5653,0,spoofed
87.333,1.87658e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87594e+07,37.2822,45.7843,275.49,53308.1,28.5653,0,spoofed
87.333,1.97159e+07,6,2,578977,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.7843,275.49,44235.9,28.5653,0,spoofed
87.333,2.04462e+07,6,3,-768661,6,6,49.6349,0,39.5128,-37.6512,6,2.0429e+07,37.2822,45.7843,275.49,140362,28.5653,0,spoofed
87.333,1.84911e+07,6,5,-759061,6,6,49.6349,0,39.5128,-37.6512,6,1.84745e+07,37.2822,45.7843,275.49,136099,28.5653,0,spoofed
87.333,1.99351e+07,6,6,2.90164e+06,6,6,49.6349,0,39.5128,-37.6512,6,1.99088e+07,37.2822,45.7843,275.49,214445,28.5653,0,spoofed
87.1165,1.79031e+07,6,0,489866,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.7765,278.788,37778.4,28.6061,0,spoofed
87.1165,1.87658e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87594e+07,37.2822,45.7765,278.788,53698.3,28.6061,0,spoofed
87.1165,1.97159e+07,6,2,580952,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.7765,278.788,44588.9,28.6061,0,spoofed
87.1165,2.04461e+07,6,3,-768661,6,6,49.6349,0,39.5128,-37.6512,6,2.04288e+07,37.2822,45.7765,278.788,141429,28.6061,0,spoofed
87.1165,1.8491e+07,6,5,-759061,6,6,49.6349,0,39.5128,-37.6512,6,1.84743e+07,37.2822,45.7765,278.788,137124,28.6061,0,spoofed
87.1165,1.99353e+07,6,6,2.91059e+06,6,6,49.6349,0,39.5128,-37.6512,6,1.99088e+07,37.2822,45.7765,278.788,216087,28.6061,0,spoofed
86.9072,1.79031e+07,6,0,491561,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.7736,281.869,38080.6,28.6122,0,spoofed
86.9072,1.87658e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87593e+07,37.2822,45.7736,281.869,54089,28.6122,0,spoofed
86.9072,1.97159e+07,6,2,582929,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.7736,281.869,44943,28.6122,0,spoofed
86.9072,2.0446e+07,6,3,-768661,6,6,49.6349,0,39.5128,-37.6512,6,2.04286e+07,37.2822,45.7736,281.869,142497,28.6122,0,spoofed
86.9072,1.84909e+07,6,5,-759061,6,6,49.6349,0,39.5128,-37.6512,6,1.84742e+07,37.2822,45.7736,281.869,138151,28.6122,0,spoofed
86.9072,1.99354e+07,6,6,2.91955e+06,6,6,49.6349,0,39.5128,-37.6512,6,1.99088e+07,37.2822,45.7736,281.869,217734,28.6122,0,spoofed
86.6772,1.79031e+07,6,0,493259,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.7689,285.58,38383.5,28.6272,0,spoofed
86.6772,1.87657e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87592e+07,37.2822,45.7689,285.58,54480.5,28.6272,0,spoofed
86.6772,1.9716e+07,6,2,584909,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.7689,285.58,45298.3,28.6272,0,spoofed
86.6772,2.04459e+07,6,3,-768661,6,6,49.6349,0,39.5128,-37.6512,6,2.04285e+07,37.2822,45.7689,285.58,143569,28.6272,0,spoofed
86.6772,1.84909e+07,6,5,-759061,6,6,49.6349,0,39.5128,-37.6512,6,1.8474e+07,37.2822,45.7689,285.58,139181,28.6272,0,spoofed
86.6772,1.99355e+07,6,6,2.9285e+06,6,6,49.6349,0,39.5128,-37.6512,6,1.99088e+07,37.2822,45.7689,285.58,219385,28.6272,0,spoofed
86.4701,1.79031e+07,6,0,494959,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.7625,288.582,38688.1,28.6562,0,spoofed
86.4701,1.87657e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87592e+07,37.2822,45.7625,288.582,54872.8,28.6562,0,spoofed
86.4701,1.9716e+07,6,2,586890,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.7625,288.582,45655.1,28.6562,0,spoofed
86.4701,2.04458e+07,6,3,-768661,6,6,49.6349,0,39.5128,-37.6512,6,2.04283e+07,37.2822,45.7625,288.582,144643,28.6562,0,spoofed
86.4701,1.84908e+07,6,5,-759061,6,6,49.6349,0,39.5128,-37.6512,6,1.84738e+07,37.2822,45.7625,288.582,140213,28.6562,0,spoofed
86.4701,1.99357e+07,6,6,2.93745e+06,6,6,49.6349,0,39.5128,-37.6512,6,1.99088e+07,37.2822,45.7625,288.582,221041,28.6562,0,spoofed
86.2396,1.79032e+07,6,0,496660,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.7573,292.295,38993.6,28.6754,0,spoofed
86.2396,1.87657e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87591e+07,37.2822,45.7573,292.295,55266,28.6754,0,spoofed
86.2396,1.9716e+07,6,2,588873,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.7573,292.295,46012.9,28.6754,0,spoofed
86.2396,2.04457e+07,6,3,-768661,6,6,49.6349,0,39.5128,-37.6512,6,2.04281e+07,37.2822,45.7573,292.295,145720,28.6754,0,spoofed
86.2396,1.84907e+07,6,5,-759061,6,6,49.6349,0,39.5128,-37.6512,6,1.84737e+07,37.2822,45.7573,292.295,141247,28.6754,0,spoofed
86.2396,1.99358e+07,6,6,2.94641e+06,6,6,49.6349,0,39.5128,-37.6512,6,1.99088e+07,37.2822,45.7573,292.295,222701,28.6754,0,spoofed
86.0184,1.79032e+07,6,0,498363,6,6,49.6349,0,39.5128,-37.6512,6,1.78985e+07,37.2822,45.752,295.707,39300,28.6955,0,spoofed
86.0184,1.87656e+07,6,1,-315337,6,6,49.6349,0,39.5128,-37.6512,6,1.87591e+07,37.2822,45.752,295.707,55659.6,28.6955,0,spoofed
86.0184,1.97161e+07,6,2,590858,6,6,49.6349,0,39.5128,-37.6512,6,1.97106e+07,37.2822,45.752,295.707,46372.1,28.6955,0,spoofed
