min-dop,var-dop,min-n.valid-sat,min-ps,min-snr,var-valid-sat,var-snr,var-ps,max-n.valid-sat-changed,av-valid-sat,av-ps,av-dop,max-snr,max-cp,max-n.valid-sat,snr-av,min-hight,maxAmplitude,class
-69.1154,1.78737e+07,4.94737,0,269430,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.3797,1801.52,15373.5,7.42217,10.6623,clean
-69.1154,1.8748e+07,4.94737,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87441e+07,42.909,44.3797,1801.52,24707.3,7.42217,10.6623,clean
-69.1154,9.32553e+06,4.94737,2,321844,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3797,1801.52,1.04955e+08,7.42217,10.6623,clean
-69.1154,9.67928e+06,4.94737,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3797,1801.52,1.08937e+08,7.42217,10.6623,clean
-69.1154,1.84838e+07,4.94737,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.8474e+07,42.909,44.3797,1801.52,60774.1,7.42217,10.6623,clean
-69.1154,1.98832e+07,4.94737,6,1.6832e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.3797,1801.52,93940.9,7.42217,10.6623,clean
-67.6677,1.78737e+07,4.95652,0,270932,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.3732,1809.13,15582.1,7.45953,10.7137,clean
-67.6677,1.8748e+07,4.95652,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.8744e+07,42.909,44.3732,1809.13,25027.1,7.45953,10.7137,clean
-67.6677,9.41564e+06,4.95652,2,323624,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3732,1809.13,1.05461e+08,7.45953,10.7137,clean
-67.6677,9.77276e+06,4.95652,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3732,1809.13,1.09461e+08,7.45953,10.7137,clean
-67.6677,1.84837e+07,4.95652,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84739e+07,42.909,44.3732,1809.13,61572,7.45953,10.7137,clean
-67.6677,1.98833e+07,4.95652,6,1.69205e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.3732,1809.13,95180.4,7.45953,10.7137,clean
-66.2013,1.78737e+07,4.96552,0,272435,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.3646,1817.04,15791.2,7.52519,10.7639,clean
-66.2013,1.8748e+07,4.96552,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.8744e+07,42.909,44.3646,1817.04,25348.8,7.52519,10.7639,clean
-66.2013,9.5042e+06,4.96552,2,325405,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3646,1817.04,1.05956e+08,7.52519,10.7639,clean
-66.2013,9.86462e+06,4.96552,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3646,1817.04,1.09974e+08,7.52519,10.7639,clean
-66.2013,1.84836e+07,4.96552,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84737e+07,42.909,44.3646,1817.04,62372.7,7.52519,10.7639,clean
-66.2013,1.98834e+07,4.96552,6,1.70091e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.3646,1817.04,96426.2,7.52519,10.7639,clean
-64.7308,1.78737e+07,4.97436,0,273938,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.361,1825.1,16001.5,7.53719,10.8131,clean
-64.7308,1.87479e+07,4.97436,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87439e+07,42.909,44.361,1825.1,25671.4,7.53719,10.8131,clean
-64.7308,9.59125e+06,4.97436,2,327187,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.361,1825.1,1.0644e+08,7.53719,10.8131,clean
-64.7308,9.95491e+06,4.97436,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.361,1825.1,1.10476e+08,7.53719,10.8131,clean
-64.7308,1.84835e+07,4.97436,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84735e+07,42.909,44.361,1825.1,63177.7,7.53719,10.8131,clean
-64.7308,1.98836e+07,4.97436,6,1.70976e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.361,1825.1,97676.4,7.53719,10.8131,clean
-63.2961,1.78738e+07,4.98305,0,275443,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.3539,1832.87,16212.8,7.58316,10.8612,clean
-63.2961,1.87479e+07,4.98305,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87438e+07,42.909,44.3539,1832.87,25995.7,7.58316,10.8612,clean
-63.2961,9.67682e+06,4.98305,2,328970,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3539,1832.87,1.06914e+08,7.58316,10.8612,clean
-63.2961,1.00437e+07,4.98305,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3539,1832.87,1.10967e+08,7.58316,10.8612,clean
-63.2961,1.84834e+07,4.98305,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84733e+07,42.909,44.3539,1832.87,63985.9,7.58316,10.8612,clean
-63.2961,1.98837e+07,4.98305,6,1.71861e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.3539,1832.87,98932.8,7.58316,10.8612,clean
-61.9312,1.78738e+07,4.9916,0,276949,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.3515,1839.99,16425.4,7.58862,10.9083,clean
-61.9312,1.87479e+07,4.9916,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87438e+07,42.909,44.3515,1839.99,26321,7.58862,10.9083,clean
-61.9312,9.76096e+06,4.9916,2,330754,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3515,1839.99,1.07378e+08,7.58862,10.9083,clean
-61.9312,1.01309e+07,4.9916,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3515,1839.99,1.11448e+08,7.58862,10.9083,clean
-61.9312,1.84834e+07,4.9916,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84732e+07,42.909,44.3515,1839.99,64796.9,7.58862,10.9083,clean
-61.9312,1.98838e+07,4.9916,6,1.72746e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.3515,1839.99,100195,7.58862,10.9083,clean
-60.5746,1.78738e+07,5,0,278456,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.909,44.3448,1847.12,16638.8,7.6297,10.9545,clean
-60.5746,1.87478e+07,5,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87437e+07,42.909,44.3448,1847.12,26648.2,7.6297,10.9545,clean
-60.5746,9.84369e+06,5,2,332538,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3448,1847.12,1.07832e+08,7.6297,10.9545,clean
-60.5746,1.02168e+07,5,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.909,44.3448,1847.12,1.11919e+08,7.6297,10.9545,clean
-60.5746,1.84833e+07,5,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.8473e+07,42.909,44.3448,1847.12,65611.8,7.6297,10.9545,clean
-60.5746,1.9884e+07,5,6,1.73631e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.909,44.3448,1847.12,101461,7.6297,10.9545,clean
-59.2339,1.78738e+07,5.00826,0,279963,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.33,1854.17,16853.4,7.83613,10.9996,clean
-59.2339,1.87478e+07,5.00826,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87436e+07,42.5506,44.33,1854.17,26975.7,7.83613,10.9996,clean
-59.2339,9.92506e+06,5.00826,2,334324,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.33,1854.17,1.08277e+08,7.83613,10.9996,clean
-59.2339,1.03011e+07,5.00826,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.33,1854.17,1.1238e+08,7.83613,10.9996,clean
-59.2339,1.84832e+07,5.00826,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84728e+07,42.5506,44.33,1854.17,66429.3,7.83613,10.9996,clean
-59.2339,1.98841e+07,5.00826,6,1.74516e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.33,1854.17,102734,7.83613,10.9996,clean
-57.9248,1.78739e+07,5.01639,0,281472,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.3257,1860.98,17069,7.85341,11.0439,clean
-57.9248,1.87478e+07,5.01639,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87435e+07,42.5506,44.3257,1860.98,27304.7,7.85341,11.0439,clean
-57.9248,1.00051e+07,5.01639,2,336111,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3257,1860.98,1.08713e+08,7.85341,11.0439,clean
-57.9248,1.03841e+07,5.01639,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3257,1860.98,1.12832e+08,7.85341,11.0439,clean
-57.9248,1.84831e+07,5.01639,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84727e+07,42.5506,44.3257,1860.98,67250.2,7.85341,11.0439,clean
-57.9248,1.98842e+07,5.01639,6,1.75402e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.3257,1860.98,104012,7.85341,11.0439,clean
-56.6724,1.78739e+07,5.02439,0,282982,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.3271,1867.29,17285.3,7.85531,11.0872,clean
-56.6724,1.87477e+07,5.02439,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87435e+07,42.5506,44.3271,1867.29,27634.6,7.85531,11.0872,clean
-56.6724,1.00838e+07,5.02439,2,337899,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3271,1867.29,1.0914e+08,7.85531,11.0872,clean
-56.6724,1.04658e+07,5.02439,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3271,1867.29,1.13274e+08,7.85531,11.0872,clean
-56.6724,1.8483e+07,5.02439,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84725e+07,42.5506,44.3271,1867.29,68074.2,7.85531,11.0872,clean
-56.6724,1.98844e+07,5.02439,6,1.76287e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.3271,1867.29,105295,7.85531,11.0872,clean
-55.3892,1.78739e+07,5.03226,0,284492,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.3218,1874,17502.5,7.88334,11.1297,clean
-55.3892,1.87477e+07,5.03226,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87434e+07,42.5506,44.3218,1874,27965.8,7.88334,11.1297,clean
-55.3892,1.01613e+07,5.03226,2,339688,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3218,1874,1.09558e+08,7.88334,11.1297,clean
-55.3892,1.05461e+07,5.03226,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3218,1874,1.13708e+08,7.88334,11.1297,clean
-55.3892,1.84829e+07,5.03226,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84723e+07,42.5506,44.3218,1874,68901.5,7.88334,11.1297,clean
-55.3892,1.98845e+07,5.03226,6,1.77172e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.3218,1874,106583,7.88334,11.1297,clean
-54.1735,1.78739e+07,5.04,0,286004,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.317,1880.11,17720.2,7.90537,11.1714,clean
-54.1735,1.87477e+07,5.04,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87433e+07,42.5506,44.317,1880.11,28298.6,7.90537,11.1714,clean
-54.1735,1.02375e+07,5.04,2,341478,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.317,1880.11,1.09968e+08,7.90537,11.1714,clean
-54.1735,1.06252e+07,5.04,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.317,1880.11,1.14133e+08,7.90537,11.1714,clean
-54.1735,1.84828e+07,5.04,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84721e+07,42.5506,44.317,1880.11,69732.4,7.90537,11.1714,clean
-54.1735,1.98846e+07,5.04,6,1.78058e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.317,1880.11,107877,7.90537,11.1714,clean
-52.9651,1.78739e+07,5.04762,0,287517,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.3135,1886.21,17939.4,7.91757,11.2122,clean
-52.9651,1.87476e+07,5.04762,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87433e+07,42.5506,44.3135,1886.21,28632.4,7.91757,11.2122,clean
-52.9651,1.03125e+07,5.04762,2,343269,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3135,1886.21,1.10371e+08,7.91757,11.2122,clean
-52.9651,1.0703e+07,5.04762,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3135,1886.21,1.1455e+08,7.91757,11.2122,clean
-52.9651,1.84827e+07,5.04762,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.8472e+07,42.5506,44.3135,1886.21,70566,7.91757,11.2122,clean
-52.9651,1.98848e+07,5.04762,6,1.78943e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.3135,1886.21,109177,7.91757,11.2122,clean
-51.7871,1.7874e+07,5.05512,0,289030,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.3066,1892.09,18159.6,7.96558,11.2523,clean
-51.7871,1.87476e+07,5.05512,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87432e+07,42.5506,44.3066,1892.09,28967.4,7.96558,11.2523,clean
-51.7871,1.03864e+07,5.05512,2,345060,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3066,1892.09,1.10765e+08,7.96558,11.2523,clean
-51.7871,1.07796e+07,5.05512,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3066,1892.09,1.14958e+08,7.96558,11.2523,clean
-51.7871,1.84827e+07,5.05512,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84718e+07,42.5506,44.3066,1892.09,71403.2,7.96558,11.2523,clean
-51.7871,1.98849e+07,5.05512,6,1.79828e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.3066,1892.09,110481,7.96558,11.2523,clean
-50.5973,1.7874e+07,5.0625,0,290545,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.304,1898.16,18380.3,7.97251,11.2916,clean
-50.5973,1.87475e+07,5.0625,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87431e+07,42.5506,44.304,1898.16,29303.3,7.97251,11.2916,clean
-50.5973,1.0459e+07,5.0625,2,346853,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.304,1898.16,1.11152e+08,7.97251,11.2916,clean
-50.5973,1.08549e+07,5.0625,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.304,1898.16,1.15359e+08,7.97251,11.2916,clean
-50.5973,1.84826e+07,5.0625,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84716e+07,42.5506,44.304,1898.16,72243.3,7.97251,11.2916,clean
-50.5973,1.9885e+07,5.0625,6,1.80714e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.304,1898.16,111791,7.97251,11.2916,clean
-49.4316,1.7874e+07,5.06977,0,292060,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.3007,1904.06,18602.1,7.98411,11.3301,clean
-49.4316,1.87475e+07,5.06977,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87431e+07,42.5506,44.3007,1904.06,29640.2,7.98411,11.3301,clean
-49.4316,1.05306e+07,5.06977,2,348647,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3007,1904.06,1.11532e+08,7.98411,11.3301,clean
-49.4316,1.09291e+07,5.06977,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.3007,1904.06,1.15753e+08,7.98411,11.3301,clean
-49.4316,1.84825e+07,5.06977,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84715e+07,42.5506,44.3007,1904.06,73086.6,7.98411,11.3301,clean
-49.4316,1.98852e+07,5.06977,6,1.81599e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.3007,1904.06,113107,7.98411,11.3301,clean
-48.268,1.7874e+07,5.07692,0,293577,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2997,1910.02,18825.1,7.98501,11.368,clean
-48.268,1.87475e+07,5.07692,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.8743e+07,42.5506,44.2997,1910.02,29978.6,7.98501,11.368,clean
-48.268,1.0601e+07,5.07692,2,350442,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2997,1910.02,1.11904e+08,7.98501,11.368,clean
-48.268,1.10022e+07,5.07692,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2997,1910.02,1.16139e+08,7.98501,11.368,clean
-48.268,1.84824e+07,5.07692,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84713e+07,42.5506,44.2997,1910.02,73933.4,7.98501,11.368,clean
-48.268,1.98853e+07,5.07692,6,1.82485e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2997,1910.02,114427,7.98501,11.368,clean
-47.1556,1.78741e+07,5.08397,0,295094,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2945,1915.52,19049,8.01431,11.4051,clean
-47.1556,1.87474e+07,5.08397,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87429e+07,42.5506,44.2945,1915.52,30318.3,8.01431,11.4051,clean
-47.1556,1.06704e+07,5.08397,2,352238,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2945,1915.52,1.1227e+08,8.01431,11.4051,clean
-47.1556,1.10741e+07,5.08397,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2945,1915.52,1.16518e+08,8.01431,11.4051,clean
-47.1556,1.84823e+07,5.08397,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84711e+07,42.5506,44.2945,1915.52,74783.6,8.01431,11.4051,clean
-47.1556,1.98854e+07,5.08397,6,1.8337e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2945,1915.52,115753,8.01431,11.4051,clean
-46.0612,1.78741e+07,5.09091,0,296613,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.297,1920.92,19273.5,8.02095,11.4416,clean
-46.0612,1.87474e+07,5.09091,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87429e+07,42.5506,44.297,1920.92,30659.4,8.02095,11.4416,clean
-46.0612,1.07387e+07,5.09091,2,354035,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.297,1920.92,1.12629e+08,8.02095,11.4416,clean
-46.0612,1.1145e+07,5.09091,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.297,1920.92,1.16889e+08,8.02095,11.4416,clean
-46.0612,1.84822e+07,5.09091,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84709e+07,42.5506,44.297,1920.92,75636.4,8.02095,11.4416,clean
-46.0612,1.98856e+07,5.09091,6,1.84256e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.297,1920.92,117084,8.02095,11.4416,clean
-44.9531,1.78741e+07,5.09774,0,298132,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2946,1926.53,19499.5,8.02696,11.4773,clean
-44.9531,1.87474e+07,5.09774,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87428e+07,42.5506,44.2946,1926.53,31001.9,8.02696,11.4773,clean
-44.9531,1.0806e+07,5.09774,2,355832,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2946,1926.53,1.12981e+08,8.02696,11.4773,clean
-44.9531,1.12148e+07,5.09774,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2946,1926.53,1.17255e+08,8.02696,11.4773,clean
-44.9531,1.84821e+07,5.09774,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84708e+07,42.5506,44.2946,1926.53,76492.2,8.02696,11.4773,clean
-44.9531,1.98857e+07,5.09774,6,1.85142e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2946,1926.53,118421,8.02696,11.4773,clean
-43.8922,1.78741e+07,5.10448,0,299652,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2872,1931.72,19726.1,8.08874,11.5125,clean
-43.8922,1.87473e+07,5.10448,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87427e+07,42.5506,44.2872,1931.72,31345.2,8.08874,11.5125,clean
-43.8922,1.08723e+07,5.10448,2,357631,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2872,1931.72,1.13328e+08,8.08874,11.5125,clean
-43.8922,1.12835e+07,5.10448,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2872,1931.72,1.17613e+08,8.08874,11.5125,clean
-43.8922,1.84821e+07,5.10448,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84706e+07,42.5506,44.2872,1931.72,77351.4,8.08874,11.5125,clean
-43.8922,1.98858e+07,5.10448,6,1.86027e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2872,1931.72,119761,8.08874,11.5125,clean
-42.7833,1.78742e+07,5.11111,0,301173,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2888,1937.47,19954,8.09188,11.547,clean
-42.7833,1.87473e+07,5.11111,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87427e+07,42.5506,44.2888,1937.47,31690,8.09188,11.547,clean
-42.7833,1.09377e+07,5.11111,2,359431,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2888,1937.47,1.13667e+08,8.09188,11.547,clean
-42.7833,1.13512e+07,5.11111,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2888,1937.47,1.17965e+08,8.09188,11.547,clean
-42.7833,1.8482e+07,5.11111,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84704e+07,42.5506,44.2888,1937.47,78214.2,8.09188,11.547,clean
-42.7833,1.9886e+07,5.11111,6,1.86913e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2888,1937.47,121107,8.09188,11.547,clean
-41.7129,1.78742e+07,5.11765,0,302696,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2922,1942.9,20182.5,8.10442,11.5809,clean
-41.7129,1.87473e+07,5.11765,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87426e+07,42.5506,44.2922,1942.9,32035.2,8.10442,11.5809,clean
-41.7129,1.1002e+07,5.11765,2,361231,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2922,1942.9,1.14001e+08,8.10442,11.5809,clean
-41.7129,1.14179e+07,5.11765,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2922,1942.9,1.18311e+08,8.10442,11.5809,clean
-41.7129,1.84819e+07,5.11765,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84703e+07,42.5506,44.2922,1942.9,79079.9,8.10442,11.5809,clean
-41.7129,1.98861e+07,5.11765,6,1.87799e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2922,1942.9,122458,8.10442,11.5809,clean
-40.6651,1.78742e+07,5.12409,0,304219,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2912,1948.15,20412.4,8.10556,11.6142,clean
-40.6651,1.87472e+07,5.12409,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87425e+07,42.5506,44.2912,1948.15,32382.6,8.10556,11.6142,clean
-40.6651,1.10654e+07,5.12409,2,363033,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2912,1948.15,1.1433e+08,8.10556,11.6142,clean
-40.6651,1.14837e+07,5.12409,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2912,1948.15,1.18651e+08,8.10556,11.6142,clean
-40.6651,1.84818e+07,5.12409,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84701e+07,42.5506,44.2912,1948.15,79949,8.10556,11.6142,clean
-40.6651,1.98863e+07,5.12409,6,1.88684e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2912,1948.15,123814,8.10556,11.6142,clean
-39.6755,1.78742e+07,5.13043,0,305743,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2878,1952.9,20643.5,8.11846,11.647,clean
-39.6755,1.87472e+07,5.13043,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87425e+07,42.5506,44.2878,1952.9,32730.9,8.11846,11.647,clean
-39.6755,1.11279e+07,5.13043,2,364836,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2878,1952.9,1.14652e+08,8.11846,11.647,clean
-39.6755,1.15485e+07,5.13043,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2878,1952.9,1.18985e+08,8.11846,11.647,clean
-39.6755,1.84817e+07,5.13043,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84699e+07,42.5506,44.2878,1952.9,80820.3,8.11846,11.647,clean
-39.6755,1.98864e+07,5.13043,6,1.8957e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2878,1952.9,125174,8.11846,11.647,clean
-38.6759,1.78742e+07,5.13669,0,307268,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2869,1957.8,20875.5,8.11952,11.6792,clean
-38.6759,1.87472e+07,5.13669,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87424e+07,42.5506,44.2869,1957.8,33079.8,8.11952,11.6792,clean
-38.6759,1.11895e+07,5.13669,2,366640,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2869,1957.8,1.14969e+08,8.11952,11.6792,clean
-38.6759,1.16123e+07,5.13669,3,0,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2869,1957.8,1.19313e+08,8.11952,11.6792,clean
-38.6759,1.84816e+07,5.13669,5,-450169,6,4,46.2957,0,-246.068,-120.608,4,1.84697e+07,42.5506,44.2869,1957.8,81695.4,8.11952,11.6792,clean
-38.6759,1.98865e+07,5.13669,6,1.90456e+06,6,4,46.2957,0,-246.068,-120.608,4,1.98681e+07,42.5506,44.2869,1957.8,126539,8.11952,11.6792,clean
-37.7181,1.78743e+07,5.14286,0,308794,6,4,46.2957,0,-246.068,-120.608,4,1.78712e+07,42.5506,44.2785,1962.35,21107.9,8.20335,11.7108,clean
-37.7181,1.87471e+07,5.14286,1,-189326,6,4,46.2957,0,-246.068,-120.608,4,1.87423e+07,42.5506,44.2785,1962.35,33430.2,8.20335,11.7108,clean
-37.7181,1.12502e+07,5.14286,2,368444,6,4,46.2957,0,-246.068,-120.608,4,0,42.5506,44.2785,1962.35,1.15281e+08,8.20335,11.7108,clean
